scharbeutz_beach_data_4h_sum
datetime;occupancy
2021-06-03 16:00:00+00:00;-219.8125
2021-06-03 20:00:00+00:00;-281.1875
2021-06-04 00:00:00+00:00;-210.5
2021-06-04 04:00:00+00:00;43.375
2021-06-04 08:00:00+00:00;994.8125
2021-06-04 12:00:00+00:00;1336.0625
2021-06-04 16:00:00+00:00;72.875
2021-06-04 20:00:00+00:00;-459.25
2021-06-05 00:00:00+00:00;-465.9375
2021-06-05 04:00:00+00:00;134.4375
2021-06-05 08:00:00+00:00;2474.25
2021-06-05 12:00:00+00:00;2181.4375
2021-06-05 16:00:00+00:00;-97.0625
2021-06-05 20:00:00+00:00;-617.5
2021-06-06 00:00:00+00:00;-543.625
2021-06-06 04:00:00+00:00;51.5
2021-06-06 08:00:00+00:00;682.4375
2021-06-06 12:00:00+00:00;228.5
2021-06-06 16:00:00+00:00;-217.75
2021-06-06 20:00:00+00:00;-381.5
2021-06-07 00:00:00+00:00;-298.4375
2021-06-07 04:00:00+00:00;38.125
2021-06-07 08:00:00+00:00;629.0625
2021-06-07 12:00:00+00:00;767.8125
2021-06-07 16:00:00+00:00;-84.6875
2021-06-07 20:00:00+00:00;-333.3125
2021-06-08 00:00:00+00:00;-264.3125
2021-06-08 04:00:00+00:00;47.4375
2021-06-08 08:00:00+00:00;923.5625
2021-06-08 12:00:00+00:00;1353.25
2021-06-08 16:00:00+00:00;93.5
2021-06-08 20:00:00+00:00;-315.5625
2021-06-09 00:00:00+00:00;-259.6875
2021-06-09 04:00:00+00:00;67.375
2021-06-09 08:00:00+00:00;1444.5625
2021-06-09 12:00:00+00:00;1485.125
2021-06-09 16:00:00+00:00;33.5
2021-06-09 20:00:00+00:00;-449.75
2021-06-10 00:00:00+00:00;-376.5625
2021-06-10 04:00:00+00:00;71.4375
2021-06-10 08:00:00+00:00;1120.9375
2021-06-10 12:00:00+00:00;1361.4375
2021-06-10 16:00:00+00:00;133.25
2021-06-10 20:00:00+00:00;-245.75
2021-06-11 00:00:00+00:00;-183.5
2021-06-11 04:00:00+00:00;100.25
2021-06-11 08:00:00+00:00;1450.3125
2021-06-11 12:00:00+00:00;1213.25
2021-06-11 16:00:00+00:00;119.6875
2021-06-11 20:00:00+00:00;-424.25
2021-06-12 00:00:00+00:00;-463.5
2021-06-12 04:00:00+00:00;47.375
2021-06-12 08:00:00+00:00;488.375
2021-06-12 12:00:00+00:00;610.875
2021-06-12 16:00:00+00:00;-242.1875
2021-06-12 20:00:00+00:00;-503.625
2021-06-13 00:00:00+00:00;-445.625
2021-06-13 04:00:00+00:00;70.4375
2021-06-13 08:00:00+00:00;1200.125
2021-06-13 12:00:00+00:00;1284.875
2021-06-13 16:00:00+00:00;-336.125
2021-06-13 20:00:00+00:00;-658.625
2021-06-14 00:00:00+00:00;-510.625
2021-06-14 04:00:00+00:00;87.8125
2021-06-14 08:00:00+00:00;1957.0
2021-06-14 12:00:00+00:00;2145.5
2021-06-14 16:00:00+00:00;170.5
2021-06-14 20:00:00+00:00;-425.375
2021-06-15 00:00:00+00:00;-360.5625
2021-06-15 04:00:00+00:00;38.125
2021-06-15 08:00:00+00:00;399.5
2021-06-15 12:00:00+00:00;496.625
2021-06-15 16:00:00+00:00;-169.625
2021-06-15 20:00:00+00:00;-391.1875
2021-06-16 00:00:00+00:00;-311.375
2021-06-16 04:00:00+00:00;98.25
2021-06-16 08:00:00+00:00;1839.3125
2021-06-16 12:00:00+00:00;1976.3125
2021-06-16 16:00:00+00:00;14.1875
2021-06-16 20:00:00+00:00;-452.125
2021-06-17 00:00:00+00:00;-352.125
2021-06-17 04:00:00+00:00;225.0625
2021-06-17 08:00:00+00:00;3458.6875
2021-06-17 12:00:00+00:00;4364.6875
2021-06-17 16:00:00+00:00;1186.5
2021-06-17 20:00:00+00:00;-628.5625
2021-06-18 00:00:00+00:00;-618.3125
2021-06-18 04:00:00+00:00;227.5
2021-06-18 08:00:00+00:00;2547.625
2021-06-18 12:00:00+00:00;3489.6875
2021-06-18 16:00:00+00:00;1465.4375
2021-06-18 20:00:00+00:00;38.0625
2021-06-19 00:00:00+00:00;-231.8125
2021-06-19 04:00:00+00:00;527.0625
2021-06-19 08:00:00+00:00;3981.1875
2021-06-19 12:00:00+00:00;3900.375
2021-06-19 16:00:00+00:00;536.1875
2021-06-19 20:00:00+00:00;-539.875
2021-06-20 00:00:00+00:00;-610.9375
2021-06-20 04:00:00+00:00;-13.0
2021-06-20 08:00:00+00:00;1029.1875
2021-06-20 12:00:00+00:00;2098.0
2021-06-20 16:00:00+00:00;294.875
2021-06-20 20:00:00+00:00;-245.0
2021-06-21 00:00:00+00:00;-245.0625
2021-06-21 04:00:00+00:00;1.25
2021-06-21 08:00:00+00:00;68.375
2021-06-21 12:00:00+00:00;131.4375
2021-06-21 16:00:00+00:00;64.5625
2021-06-21 20:00:00+00:00;73.1875
2021-06-22 00:00:00+00:00;55.125
2021-06-22 04:00:00+00:00;37.625
2021-06-22 08:00:00+00:00;687.0
2021-06-22 12:00:00+00:00;904.5
2021-06-22 16:00:00+00:00;-64.6875
2021-06-22 20:00:00+00:00;-275.1875
2021-06-23 00:00:00+00:00;-247.0625
2021-06-23 04:00:00+00:00;24.8125
2021-06-23 08:00:00+00:00;215.0
2021-06-23 12:00:00+00:00;403.0625
2021-06-23 16:00:00+00:00;-109.1875
2021-06-23 20:00:00+00:00;-233.875
2021-06-24 00:00:00+00:00;-190.75
2021-06-24 04:00:00+00:00;10.125
2021-06-24 08:00:00+00:00;426.3125
2021-06-24 12:00:00+00:00;534.875
2021-06-24 16:00:00+00:00;-69.375
2021-06-24 20:00:00+00:00;-205.6875
2021-06-25 00:00:00+00:00;-189.75
2021-06-25 04:00:00+00:00;47.4375
2021-06-25 08:00:00+00:00;1114.0625
2021-06-25 12:00:00+00:00;1380.0625
2021-06-25 16:00:00+00:00;203.1875
2021-06-25 20:00:00+00:00;-151.1875
2021-06-26 00:00:00+00:00;-244.4375
2021-06-26 04:00:00+00:00;88.5625
2021-06-26 08:00:00+00:00;1638.625
2021-06-26 12:00:00+00:00;1617.0
2021-06-26 16:00:00+00:00;356.1875
2021-06-26 20:00:00+00:00;-142.6875
2021-06-27 00:00:00+00:00;-264.125
2021-06-27 04:00:00+00:00;234.4375
2021-06-27 08:00:00+00:00;3165.0625
2021-06-27 12:00:00+00:00;3575.375
2021-06-27 16:00:00+00:00;173.125
2021-06-27 20:00:00+00:00;-318.0
2021-06-28 00:00:00+00:00;-301.4375
2021-06-28 04:00:00+00:00;170.0625
2021-06-28 08:00:00+00:00;2685.8125
2021-06-28 12:00:00+00:00;3383.125
2021-06-28 16:00:00+00:00;664.625
2021-06-28 20:00:00+00:00;-294.4375
2021-06-29 00:00:00+00:00;-277.0
2021-06-29 04:00:00+00:00;94.125
2021-06-29 08:00:00+00:00;1051.125
2021-06-29 12:00:00+00:00;155.5625
2021-06-29 16:00:00+00:00;106.375
2021-06-29 20:00:00+00:00;87.0625
2021-06-30 00:00:00+00:00;50.5625
2021-06-30 04:00:00+00:00;86.0625
2021-06-30 08:00:00+00:00;464.5
2021-06-30 12:00:00+00:00;49.5
2021-06-30 16:00:00+00:00;-25.75
2021-06-30 20:00:00+00:00;-110.6875
2021-07-01 00:00:00+00:00;-87.125
2021-07-01 04:00:00+00:00;49.8125
2021-07-01 08:00:00+00:00;114.1875
2021-07-01 12:00:00+00:00;357.25
2021-07-01 16:00:00+00:00;119.8125
2021-07-01 20:00:00+00:00;-89.125
2021-07-02 00:00:00+00:00;-77.375
2021-07-02 04:00:00+00:00;6.375
2021-07-02 08:00:00+00:00;882.4375
2021-07-02 12:00:00+00:00;1428.75
2021-07-02 16:00:00+00:00;173.0
2021-07-02 20:00:00+00:00;-205.5
2021-07-03 00:00:00+00:00;-250.5
2021-07-03 04:00:00+00:00;36.0625
2021-07-03 08:00:00+00:00;698.5625
2021-07-03 12:00:00+00:00;1338.1875
2021-07-03 16:00:00+00:00;205.1875
2021-07-03 20:00:00+00:00;-389.75
2021-07-04 00:00:00+00:00;-404.3125
2021-07-04 04:00:00+00:00;228.6875
2021-07-04 08:00:00+00:00;3531.75
2021-07-04 12:00:00+00:00;3390.4375
2021-07-04 16:00:00+00:00;305.9375
2021-07-04 20:00:00+00:00;-308.125
2021-07-05 00:00:00+00:00;-274.6875
2021-07-05 04:00:00+00:00;22.125
2021-07-05 08:00:00+00:00;233.625
2021-07-05 12:00:00+00:00;607.5625
2021-07-05 16:00:00+00:00;313.6875
2021-07-05 20:00:00+00:00;148.1875
2021-07-06 00:00:00+00:00;66.375
2021-07-06 04:00:00+00:00;98.5625
2021-07-06 08:00:00+00:00;1395.4375
2021-07-06 12:00:00+00:00;510.0625
2021-07-06 16:00:00+00:00;221.1875
2021-07-06 20:00:00+00:00;-39.875
2021-07-07 00:00:00+00:00;-61.625
2021-07-07 04:00:00+00:00;66.5
2021-07-07 08:00:00+00:00;2143.25
2021-07-07 12:00:00+00:00;2957.4375
2021-07-07 16:00:00+00:00;1095.0625
2021-07-07 20:00:00+00:00;939.9375
2021-07-08 00:00:00+00:00;665.75
2021-07-08 04:00:00+00:00;47.6875
2021-07-08 08:00:00+00:00;898.9375
2021-07-08 12:00:00+00:00;554.5
2021-07-08 16:00:00+00:00;10.9375
2021-07-08 20:00:00+00:00;19.9375
2021-07-09 00:00:00+00:00;-14.6875
2021-07-09 04:00:00+00:00;53.9375
2021-07-09 08:00:00+00:00;844.5625
2021-07-09 12:00:00+00:00;292.8125
2021-07-09 16:00:00+00:00;6.75
2021-07-09 20:00:00+00:00;-30.5
2021-07-10 00:00:00+00:00;-25.8125
2021-07-10 04:00:00+00:00;31.0
2021-07-10 08:00:00+00:00;1179.5625
2021-07-10 12:00:00+00:00;1908.3125
2021-07-10 16:00:00+00:00;249.9375
2021-07-10 20:00:00+00:00;-403.75
2021-07-11 00:00:00+00:00;-462.1875
2021-07-11 04:00:00+00:00;128.625
2021-07-11 08:00:00+00:00;2341.6875
2021-07-11 12:00:00+00:00;1727.3125
2021-07-11 16:00:00+00:00;248.5
2021-07-11 20:00:00+00:00;32.875
2021-07-12 00:00:00+00:00;14.0
2021-07-12 04:00:00+00:00;113.6875
2021-07-12 08:00:00+00:00;1794.4375
2021-07-12 12:00:00+00:00;1235.75
2021-07-12 16:00:00+00:00;105.4375
2021-07-12 20:00:00+00:00;-85.875
2021-07-13 00:00:00+00:00;-65.625
2021-07-13 04:00:00+00:00;74.9375
2021-07-13 08:00:00+00:00;1368.0625
2021-07-13 12:00:00+00:00;2802.1875
2021-07-13 16:00:00+00:00;389.5
2021-07-13 20:00:00+00:00;-330.625
2021-07-14 00:00:00+00:00;-316.1875
2021-07-14 04:00:00+00:00;46.3125
2021-07-14 08:00:00+00:00;1191.6875
2021-07-14 12:00:00+00:00;1730.9375
2021-07-14 16:00:00+00:00;86.5
2021-07-14 20:00:00+00:00;-103.25
2021-07-15 00:00:00+00:00;-117.125
2021-07-15 04:00:00+00:00;93.5625
2021-07-15 08:00:00+00:00;2104.875
2021-07-15 12:00:00+00:00;3129.875
2021-07-15 16:00:00+00:00;731.4375
2021-07-15 20:00:00+00:00;-190.1875
2021-07-16 00:00:00+00:00;-232.8125
2021-07-16 04:00:00+00:00;139.125
2021-07-16 08:00:00+00:00;2420.125
2021-07-16 12:00:00+00:00;3378.875
2021-07-16 16:00:00+00:00;1872.875
2021-07-16 20:00:00+00:00;1175.75
2021-07-17 00:00:00+00:00;715.0625
2021-07-17 04:00:00+00:00;326.25
2021-07-17 08:00:00+00:00;2274.4375
2021-07-17 12:00:00+00:00;2440.1875
2021-07-17 16:00:00+00:00;2410.5
2021-07-17 20:00:00+00:00;2254.875
2021-07-18 00:00:00+00:00;1603.25
2021-07-18 04:00:00+00:00;138.8125
2021-07-18 08:00:00+00:00;1748.3125
2021-07-18 12:00:00+00:00;1754.1875
2021-07-18 16:00:00+00:00;237.9375
2021-07-18 20:00:00+00:00;-122.1875
2021-07-19 00:00:00+00:00;-145.75
2021-07-19 04:00:00+00:00;65.625
2021-07-19 08:00:00+00:00;1130.0
2021-07-19 12:00:00+00:00;1350.8125
2021-07-19 16:00:00+00:00;267.625
2021-07-19 20:00:00+00:00;-31.0625
2021-07-20 00:00:00+00:00;-76.375
2021-07-20 04:00:00+00:00;66.875
2021-07-20 08:00:00+00:00;1332.75
2021-07-20 12:00:00+00:00;1562.875
2021-07-20 16:00:00+00:00;274.625
2021-07-20 20:00:00+00:00;-30.1875
2021-07-21 00:00:00+00:00;-77.5
2021-07-21 04:00:00+00:00;72.3125
2021-07-21 08:00:00+00:00;1057.75
2021-07-21 12:00:00+00:00;1300.25
2021-07-21 16:00:00+00:00;1023.8125
2021-07-21 20:00:00+00:00;833.625
2021-07-22 00:00:00+00:00;562.875
2021-07-22 04:00:00+00:00;49.1875
2021-07-22 08:00:00+00:00;1467.625
2021-07-22 12:00:00+00:00;2554.375
2021-07-22 16:00:00+00:00;41.375
2021-07-22 20:00:00+00:00;-358.4375
2021-07-23 00:00:00+00:00;-370.875
2021-07-23 04:00:00+00:00;102.4375
2021-07-23 08:00:00+00:00;1426.0625
2021-07-23 12:00:00+00:00;1385.8125
2021-07-23 16:00:00+00:00;40.875
2021-07-23 20:00:00+00:00;-316.25
2021-07-24 00:00:00+00:00;-284.0625
2021-07-24 04:00:00+00:00;501.0
2021-07-24 08:00:00+00:00;5119.4375
2021-07-24 12:00:00+00:00;5224.5
2021-07-24 16:00:00+00:00;728.25
2021-07-24 20:00:00+00:00;-422.875
2021-07-25 00:00:00+00:00;-434.4375
2021-07-25 04:00:00+00:00;2.0625
2021-07-25 08:00:00+00:00;411.5
2021-07-25 12:00:00+00:00;1790.125
2021-07-25 16:00:00+00:00;179.25
2021-07-25 20:00:00+00:00;-409.5625
2021-07-26 00:00:00+00:00;-314.0625
2021-07-26 04:00:00+00:00;147.0
2021-07-26 08:00:00+00:00;1775.0625
2021-07-26 12:00:00+00:00;2563.375
2021-07-26 16:00:00+00:00;1528.0625
2021-07-26 20:00:00+00:00;648.8125
2021-07-27 00:00:00+00:00;428.0
2021-07-27 04:00:00+00:00;166.6875
2021-07-27 08:00:00+00:00;2950.8125
2021-07-27 12:00:00+00:00;2761.4375
2021-07-27 16:00:00+00:00;625.5
2021-07-27 20:00:00+00:00;-198.25
2021-07-28 00:00:00+00:00;-186.5625
2021-07-28 04:00:00+00:00;107.375
2021-07-28 08:00:00+00:00;1763.875
2021-07-28 12:00:00+00:00;1625.8125
2021-07-28 16:00:00+00:00;60.375
2021-07-28 20:00:00+00:00;-259.75
2021-07-29 00:00:00+00:00;-202.25
2021-07-29 04:00:00+00:00;69.6875
2021-07-29 08:00:00+00:00;1193.9375
2021-07-29 12:00:00+00:00;714.0
2021-07-29 16:00:00+00:00;139.0
2021-07-29 20:00:00+00:00;-31.5
2021-07-30 00:00:00+00:00;-38.5625
2021-07-30 04:00:00+00:00;98.75
2021-07-30 08:00:00+00:00;2535.6875
2021-07-30 12:00:00+00:00;2818.8125
2021-07-30 16:00:00+00:00;1997.0625
2021-07-30 20:00:00+00:00;1516.8125
2021-07-31 00:00:00+00:00;1105.125
2021-07-31 04:00:00+00:00;53.5625
2021-07-31 08:00:00+00:00;370.625
2021-07-31 12:00:00+00:00;292.9375
2021-07-31 16:00:00+00:00;174.1875
2021-07-31 20:00:00+00:00;133.9375
2021-08-01 00:00:00+00:00;102.1875
2021-08-01 04:00:00+00:00;36.0625
2021-08-01 08:00:00+00:00;535.25
2021-08-01 12:00:00+00:00;560.875
2021-08-01 16:00:00+00:00;166.5625
2021-08-01 20:00:00+00:00;-82.25
2021-08-02 00:00:00+00:00;-68.6875
2021-08-02 04:00:00+00:00;10.5625
2021-08-02 08:00:00+00:00;942.4375
2021-08-02 12:00:00+00:00;1130.0625
2021-08-02 16:00:00+00:00;-147.0625
2021-08-02 20:00:00+00:00;-424.6875
2021-08-03 00:00:00+00:00;-329.75
2021-08-03 04:00:00+00:00;83.0625
2021-08-03 08:00:00+00:00;1615.625
2021-08-03 12:00:00+00:00;1216.3125
2021-08-03 16:00:00+00:00;284.9375
2021-08-03 20:00:00+00:00;-58.9375
2021-08-04 00:00:00+00:00;-58.875
2021-08-04 04:00:00+00:00;100.5
2021-08-04 08:00:00+00:00;2184.5
2021-08-04 12:00:00+00:00;2059.625
2021-08-04 16:00:00+00:00;-107.9375
2021-08-04 20:00:00+00:00;-271.0625
2021-08-05 00:00:00+00:00;-205.625
2021-08-05 04:00:00+00:00;44.0625
2021-08-05 08:00:00+00:00;1841.6875
2021-08-05 12:00:00+00:00;2236.125
2021-08-05 16:00:00+00:00;52.8125
2021-08-05 20:00:00+00:00;-102.5
2021-08-06 00:00:00+00:00;-79.625
2021-08-06 04:00:00+00:00;141.5625
2021-08-06 08:00:00+00:00;2521.6875
2021-08-06 12:00:00+00:00;1668.0625
2021-08-06 16:00:00+00:00;-133.3125
2021-08-06 20:00:00+00:00;-123.6875
2021-08-07 00:00:00+00:00;-89.9375
2021-08-07 04:00:00+00:00;90.25
2021-08-07 08:00:00+00:00;1191.8125
2021-08-07 12:00:00+00:00;927.0625
2021-08-07 16:00:00+00:00;-101.4375
2021-08-07 20:00:00+00:00;-252.1875
2021-08-08 00:00:00+00:00;-189.5625
2021-08-08 04:00:00+00:00;46.875
2021-08-08 08:00:00+00:00;238.75
2021-08-08 12:00:00+00:00;828.0
2021-08-08 16:00:00+00:00;-21.375
2021-08-08 20:00:00+00:00;-397.0
2021-08-09 00:00:00+00:00;-309.3125
2021-08-09 04:00:00+00:00;75.0
2021-08-09 08:00:00+00:00;1434.875
2021-08-09 12:00:00+00:00;1282.875
2021-08-09 16:00:00+00:00;-27.1875
2021-08-09 20:00:00+00:00;-319.875
2021-08-10 00:00:00+00:00;-242.25
2021-08-10 04:00:00+00:00;30.875
2021-08-10 08:00:00+00:00;342.875
2021-08-10 12:00:00+00:00;295.75
2021-08-10 16:00:00+00:00;297.6875
2021-08-10 20:00:00+00:00;25.75
2021-08-11 00:00:00+00:00;2.875
2021-08-11 04:00:00+00:00;58.9375
2021-08-11 08:00:00+00:00;1876.0
2021-08-11 12:00:00+00:00;2123.625
2021-08-11 16:00:00+00:00;306.4375
2021-08-11 20:00:00+00:00;-159.625
2021-08-12 00:00:00+00:00;-130.9375
2021-08-12 04:00:00+00:00;175.5
2021-08-12 08:00:00+00:00;4229.0625
2021-08-12 12:00:00+00:00;4765.125
2021-08-12 16:00:00+00:00;524.0
2021-08-12 20:00:00+00:00;-232.375
2021-08-13 00:00:00+00:00;-224.1875
2021-08-13 04:00:00+00:00;193.8125
2021-08-13 08:00:00+00:00;3676.0625
2021-08-13 12:00:00+00:00;3384.8125
2021-08-13 16:00:00+00:00;330.25
2021-08-13 20:00:00+00:00;-193.9375
2021-08-14 00:00:00+00:00;-174.375
2021-08-14 04:00:00+00:00;84.1875
2021-08-14 08:00:00+00:00;1602.9375
2021-08-14 12:00:00+00:00;1112.125
2021-08-14 16:00:00+00:00;10.9375
2021-08-14 20:00:00+00:00;-108.0
2021-08-15 00:00:00+00:00;-91.6875
2021-08-15 04:00:00+00:00;8.5625
2021-08-15 08:00:00+00:00;587.875
2021-08-15 12:00:00+00:00;1402.8125
2021-08-15 16:00:00+00:00;-171.0625
2021-08-15 20:00:00+00:00;-575.9375
2021-08-16 00:00:00+00:00;-440.5625
2021-08-16 04:00:00+00:00;2.625
2021-08-16 08:00:00+00:00;86.8125
2021-08-16 12:00:00+00:00;116.5625
2021-08-16 16:00:00+00:00;223.1875
2021-08-16 20:00:00+00:00;88.625
2021-08-17 00:00:00+00:00;64.9375
2021-08-17 04:00:00+00:00;45.1875
2021-08-17 08:00:00+00:00;775.125
2021-08-17 12:00:00+00:00;299.9375
2021-08-17 16:00:00+00:00;-27.5625
2021-08-17 20:00:00+00:00;-875
2021-08-18 00:00:00+00:00;-3.6875
2021-08-18 04:00:00+00:00;31.5625
2021-08-18 08:00:00+00:00;208.375
2021-08-18 12:00:00+00:00;496.625
2021-08-18 16:00:00+00:00;170.25
2021-08-18 20:00:00+00:00;16.5625
2021-08-19 00:00:00+00:00;8.9375
2021-08-19 04:00:00+00:00;24.0
2021-08-19 08:00:00+00:00;854.0625
2021-08-19 12:00:00+00:00;1378.625
2021-08-19 16:00:00+00:00;23.125
2021-08-19 20:00:00+00:00;-256.5625
2021-08-20 00:00:00+00:00;-211.9375
2021-08-20 04:00:00+00:00;42.25
2021-08-20 08:00:00+00:00;410.0
2021-08-20 12:00:00+00:00;643.0
2021-08-20 16:00:00+00:00;277.0625
2021-08-20 20:00:00+00:00;-19.0
2021-08-21 00:00:00+00:00;-18.625
2021-08-21 04:00:00+00:00;92.125
2021-08-21 08:00:00+00:00;2208.375
2021-08-21 12:00:00+00:00;2609.375
2021-08-21 16:00:00+00:00;-149.875
2021-08-21 20:00:00+00:00;-514.4375
2021-08-22 00:00:00+00:00;-404.375
2021-08-22 04:00:00+00:00;34.5625
2021-08-22 08:00:00+00:00;322.0625
2021-08-22 12:00:00+00:00;396.8125
2021-08-22 16:00:00+00:00;257.0625
2021-08-22 20:00:00+00:00;223.0
2021-08-23 00:00:00+00:00;166.9375
2021-08-23 04:00:00+00:00;63.1875
2021-08-23 08:00:00+00:00;2160.3125
2021-08-23 12:00:00+00:00;2657.25
2021-08-23 16:00:00+00:00;282.6875
2021-08-23 20:00:00+00:00;-59.6875
2021-08-24 00:00:00+00:00;-44.8125
2021-08-24 04:00:00+00:00;103.9375
2021-08-24 08:00:00+00:00;2463.8125
2021-08-24 12:00:00+00:00;2960.75
2021-08-24 16:00:00+00:00;89.75
2021-08-24 20:00:00+00:00;-300.125
2021-08-25 00:00:00+00:00;-229.75
2021-08-25 04:00:00+00:00;15.375
2021-08-25 08:00:00+00:00;306.5
2021-08-25 12:00:00+00:00;208.9375
2021-08-25 16:00:00+00:00;91.375
2021-08-25 20:00:00+00:00;52.3125
2021-08-26 00:00:00+00:00;41.5625
2021-08-26 04:00:00+00:00;47.375
2021-08-26 08:00:00+00:00;456.75
2021-08-26 12:00:00+00:00;209.375
2021-08-26 16:00:00+00:00;25.75
2021-08-26 20:00:00+00:00;21.9375
2021-08-27 00:00:00+00:00;15.4375
2021-08-27 04:00:00+00:00;18.875
2021-08-27 08:00:00+00:00;298.0
2021-08-27 12:00:00+00:00;686.3125
2021-08-27 16:00:00+00:00;123.375
2021-08-27 20:00:00+00:00;-12.875
2021-08-28 00:00:00+00:00;-11.75
2021-08-28 04:00:00+00:00;28.9375
2021-08-28 08:00:00+00:00;131.875
2021-08-28 12:00:00+00:00;202.9375
2021-08-28 16:00:00+00:00;199.4375
2021-08-28 20:00:00+00:00;181.4375
2021-08-29 00:00:00+00:00;139.75
2021-08-29 04:00:00+00:00;43.25
2021-08-29 08:00:00+00:00;151.0
2021-08-29 12:00:00+00:00;287.125
2021-08-29 16:00:00+00:00;160.75
2021-08-29 20:00:00+00:00;107.75
2021-08-30 00:00:00+00:00;80.0625
2021-08-30 04:00:00+00:00;35.875
2021-08-30 08:00:00+00:00;281.6875
2021-08-30 12:00:00+00:00;506.5
2021-08-30 16:00:00+00:00;115.25
2021-08-30 20:00:00+00:00;6.25
2021-08-31 00:00:00+00:00;3.8125
2021-08-31 04:00:00+00:00;67.625
2021-08-31 08:00:00+00:00;1080.3125
2021-08-31 12:00:00+00:00;1140.1875
2021-08-31 16:00:00+00:00;369.0625
2021-08-31 20:00:00+00:00;181.1875
2021-09-01 00:00:00+00:00;133.4375
2021-09-01 04:00:00+00:00;46.4375
2021-09-01 08:00:00+00:00;1188.125
2021-09-01 12:00:00+00:00;2082.5
2021-09-01 16:00:00+00:00;197.4375
2021-09-01 20:00:00+00:00;-74.6875
2021-09-02 00:00:00+00:00;-63.125
2021-09-02 04:00:00+00:00;20.8125
2021-09-02 08:00:00+00:00;337.0
2021-09-02 12:00:00+00:00;1107.6875
2021-09-02 16:00:00+00:00;-35.4375
2021-09-02 20:00:00+00:00;-270.9375
2021-09-03 00:00:00+00:00;-207.5
2021-09-03 04:00:00+00:00;56.9375
2021-09-03 08:00:00+00:00;1206.5
2021-09-03 12:00:00+00:00;1809.5625
2021-09-03 16:00:00+00:00;39.125
2021-09-03 20:00:00+00:00;-272.0625
2021-09-04 00:00:00+00:00;-216.75
2021-09-04 04:00:00+00:00;37.125
2021-09-04 08:00:00+00:00;844.6875
2021-09-04 12:00:00+00:00;1385.3125
2021-09-04 16:00:00+00:00;-55.0625
2021-09-04 20:00:00+00:00;-110.5625
2021-09-05 00:00:00+00:00;-90.0
2021-09-05 04:00:00+00:00;86.25
2021-09-05 08:00:00+00:00;1668.5625
2021-09-05 12:00:00+00:00;1464.1875
2021-09-05 16:00:00+00:00;-237.875
2021-09-05 20:00:00+00:00;-315.25
2021-09-06 00:00:00+00:00;-234.8125
2021-09-06 04:00:00+00:00;43.8125
2021-09-06 08:00:00+00:00;644.25
2021-09-06 12:00:00+00:00;493.125
2021-09-06 16:00:00+00:00;-99.5
2021-09-06 20:00:00+00:00;-199.625
2021-09-07 00:00:00+00:00;-150.0625
2021-09-07 04:00:00+00:00;27.0
2021-09-07 08:00:00+00:00;661.5
2021-09-07 12:00:00+00:00;1013.8125
2021-09-07 16:00:00+00:00;-23.625
2021-09-07 20:00:00+00:00;-152.875
2021-09-08 00:00:00+00:00;-121.5625
2021-09-08 04:00:00+00:00;49.0625
2021-09-08 08:00:00+00:00;1236.25
2021-09-08 12:00:00+00:00;2254.125
2021-09-08 16:00:00+00:00;159.0625
2021-09-08 20:00:00+00:00;-84.25
2021-09-09 00:00:00+00:00;-62.375
2021-09-09 04:00:00+00:00;96.125
2021-09-09 08:00:00+00:00;2648.3125
2021-09-09 12:00:00+00:00;3251.75
2021-09-09 16:00:00+00:00;239.3125
2021-09-09 20:00:00+00:00;-168.75
2021-09-10 00:00:00+00:00;-132.5
2021-09-10 04:00:00+00:00;-7.125
2021-09-10 08:00:00+00:00;3.875
2021-09-10 12:00:00+00:00;237.625
2021-09-10 16:00:00+00:00;-98.3125
2021-09-10 20:00:00+00:00;-247.4375
2021-09-11 00:00:00+00:00;-189.1875
2021-09-11 04:00:00+00:00;14.625
2021-09-11 08:00:00+00:00;279.75
2021-09-11 12:00:00+00:00;354.0625
2021-09-11 16:00:00+00:00;-188.25
2021-09-11 20:00:00+00:00;-200.0
2021-09-12 00:00:00+00:00;-153.6875
2021-09-12 04:00:00+00:00;9.1875
2021-09-12 08:00:00+00:00;453.25
2021-09-12 12:00:00+00:00;501.375
2021-09-12 16:00:00+00:00;-250.0
2021-09-12 20:00:00+00:00;-321.125
2021-09-13 00:00:00+00:00;-243.6875
2021-09-13 04:00:00+00:00;13.5625
2021-09-13 08:00:00+00:00;192.6875
2021-09-13 12:00:00+00:00;239.25
2021-09-13 16:00:00+00:00;16.1875
2021-09-13 20:00:00+00:00;-20.125
2021-09-14 00:00:00+00:00;-16.5
2021-09-14 04:00:00+00:00;35.5
2021-09-14 08:00:00+00:00;884.0
2021-09-14 12:00:00+00:00;814.5
2021-09-14 16:00:00+00:00;-66.25
2021-09-14 20:00:00+00:00;-74.1875
2021-09-15 00:00:00+00:00;-55.25
2021-09-15 04:00:00+00:00;5.875
2021-09-15 08:00:00+00:00;96.375
2021-09-15 12:00:00+00:00;67.0
2021-09-15 16:00:00+00:00;52.5
2021-09-15 20:00:00+00:00;31.25
2021-09-16 00:00:00+00:00;24.125
2021-09-16 04:00:00+00:00;10.8125
2021-09-16 08:00:00+00:00;177.875
2021-09-16 12:00:00+00:00;196.5
2021-09-16 16:00:00+00:00;112.25
2021-09-16 20:00:00+00:00;96.25
2021-09-17 00:00:00+00:00;70.6875
2021-09-17 04:00:00+00:00;11.625
